Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name,4歲以上,15-44歲,4歲以上最高,4歲以上女性,4歲以上男性,15-24歲,15-24歲女性,15-24歲男性,25-34歲,25-34歲女性,25-34歲男性,35-44歲,35-44歲女性,35-44歲男性,45-54歲,45-54歲女性,45-54歲男性,55歲以上,55歲以上女性,55歲以上男性
2024-11-02,六,13:00:00,月升滄海  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.21,月升滄海,0.21,0.21,0.21,0.22,0.21,0.16,0.11,0.2,0.32,0.26,0.39,0.17,0.12,0.21,0.25,0.28,0.21,0.23,0.27,0.2
2024-11-02,六,14:00:00,蠟筆小新  (第 6 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~14:30,0.14,蠟筆小新,0.14,0.14,0.14,0.13,0.14,0.13,0.07,0.18,0.19,0.13,0.25,0.11,0.07,0.15,0.17,0.21,0.12,0.13,0.16,0.1
2024-11-02,六,14:30:00,蠟筆小新  (第 7 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:30~15:00,0.13,蠟筆小新,0.13,0.13,0.13,0.13,0.14,0.09,0.1,0.08,0.19,0.18,0.21,0.1,0.07,0.14,0.14,0.16,0.11,0.13,0.14,0.11
2024-11-02,六,15:00:00,蠟筆小新  (第 8 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~15:30,0.12,蠟筆小新,0.12,0.11,0.12,0.13,0.11,0.07,0.1,0.04,0.19,0.16,0.22,0.08,0.1,0.06,0.13,0.16,0.1,0.12,0.15,0.1
2024-11-02,六,15:30:00,蠟筆小新  (第 9 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:30~16:00,0.11,蠟筆小新,0.11,0.1,0.11,0.12,0.1,0.09,0.1,0.09,0.15,0.17,0.14,0.07,0.1,0.04,0.14,0.18,0.1,0.12,0.12,0.11
2024-11-02,六,16:00:00,蠟筆小新大電影-爆睡！夢世界大作戰！  (第 26 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~18:00,0.17,蠟筆小新大電影-爆睡！夢世界大作戰！,0.17,0.17,0.23,0.18,0.16,0.17,0.09,0.24,0.18,0.22,0.14,0.17,0.17,0.18,0.16,0.21,0.11,0.18,0.2,0.16
2024-11-02,六,18:00:00,月升滄海  (第 8 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~19:00,0.2,月升滄海,0.2,0.21,0.21,0.21,0.2,0.22,0.25,0.2,0.25,0.21,0.28,0.18,0.13,0.21,0.2,0.2,0.19,0.22,0.27,0.18
2024-11-02,六,19:00:00,月升滄海  (第 9 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.21,月升滄海,0.21,0.22,0.21,0.24,0.18,0.22,0.24,0.21,0.29,0.28,0.29,0.15,0.12,0.18,0.18,0.19,0.17,0.26,0.33,0.18
2024-11-02,六,20:00:00,月升滄海  (第 10 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.32,月升滄海,0.32,0.36,0.34,0.34,0.31,0.42,0.32,0.5,0.42,0.42,0.41,0.23,0.15,0.31,0.32,0.4,0.23,0.38,0.44,0.31
2024-11-02,六,21:00:00,月升滄海  (第 11 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.24,月升滄海,0.24,0.28,0.25,0.27,0.22,0.35,0.34,0.36,0.32,0.29,0.36,0.17,0.09,0.25,0.21,0.27,0.15,0.3,0.4,0.19
2024-11-02,六,22:00:00,月升滄海  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.18,月升滄海,0.18,0.19,0.18,0.18,0.18,0.23,0.16,0.28,0.23,0.13,0.33,0.13,0.09,0.18,0.12,0.11,0.14,0.24,0.32,0.17
2024-11-02,六,23:00:00,蠟筆小新  (第 8 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~23:30,0.03,蠟筆小新,0.03,0.04,0.03,0.02,0.04,0.01,0.03,0.0,0.08,0.03,0.12,0.03,0.0,0.06,0.05,0.03,0.08,0.02,0.04,0.01
2024-11-02,六,23:30:00,蠟筆小新  (第 9 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:30~24:00,0.02,蠟筆小新,0.02,0.02,0.02,0.01,0.03,0.0,0.0,0.0,0.05,0.0,0.1,0.02,0.0,0.04,0.04,0.03,0.05,0.01,0.02,0.01
2024-11-03,日,00:00:00,蠟筆小新  (第 10 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~00:30,0.03,蠟筆小新,0.03,0.04,0.03,0.02,0.03,0.02,0.0,0.04,0.07,0.06,0.08,0.02,0.0,0.04,0.04,0.03,0.06,0.01,0.02,0.01
2024-11-03,日,00:30:00,蠟筆小新  (第 11 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:30~01:00,0.02,蠟筆小新,0.02,0.02,0.02,0.01,0.02,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.0,0.02,0.03,0.01,0.05,0.01,0.02,0.01
2024-11-03,日,01:00:00,蠟筆小新  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~01:30,0.01,蠟筆小新,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0
2024-11-03,日,01:30:00,蠟筆小新  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:30~02:00,0.0,蠟筆小新,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,日,02:00:00,月升滄海  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,月升滄海,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01
2024-11-03,日,03:00:00,月升滄海  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.01,月升滄海,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02
2024-11-03,日,04:00:00,月升滄海  (第 14 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,月升滄海,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02
2024-11-03,日,05:00:00,月升滄海  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,月升滄海,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.02
2024-11-03,日,06:00:00,月升滄海  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~07:00,0.03,月升滄海,0.03,0.02,0.03,0.03,0.02,0.01,0.0,0.01,0.03,0.02,0.04,0.02,0.03,0.02,0.02,0.03,0.0,0.05,0.06,0.04
2024-11-03,日,07:00:00,蠟筆小新  (第 10 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~07:30,0.02,蠟筆小新,0.02,0.01,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.03
2024-11-03,日,07:30:00,蠟筆小新  (第 11 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:30~08:00,0.03,蠟筆小新,0.03,0.02,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.04,0.05,0.03,0.08,0.02,0.02,0.03
2024-11-03,日,08:00:00,蠟筆小新  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~08:30,0.04,蠟筆小新,0.04,0.03,0.04,0.04,0.04,0.0,0.0,0.0,0.01,0.02,0.01,0.08,0.11,0.06,0.08,0.07,0.08,0.03,0.02,0.03
2024-11-03,日,08:30:00,蠟筆小新  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:30~09:00,0.05,蠟筆小新,0.05,0.04,0.05,0.05,0.04,0.02,0.03,0.02,0.0,0.0,0.0,0.09,0.12,0.06,0.08,0.08,0.08,0.03,0.03,0.03
2024-11-03,日,09:00:00,月升滄海  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.1,月升滄海,0.1,0.09,0.12,0.12,0.09,0.06,0.06,0.05,0.08,0.07,0.09,0.12,0.16,0.1,0.11,0.15,0.06,0.13,0.15,0.1
2024-11-03,日,10:00:00,月升滄海  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.18,月升滄海,0.18,0.15,0.19,0.22,0.15,0.09,0.08,0.11,0.17,0.16,0.18,0.18,0.2,0.17,0.19,0.26,0.1,0.25,0.31,0.19
2024-11-03,日,11:00:00,月升滄海  (第 14 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.19,月升滄海,0.19,0.15,0.19,0.23,0.15,0.08,0.08,0.08,0.17,0.18,0.15,0.2,0.24,0.16,0.19,0.22,0.16,0.25,0.32,0.18
2024-11-03,日,12:00:00,月升滄海  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.18,月升滄海,0.18,0.16,0.19,0.22,0.15,0.16,0.22,0.1,0.18,0.18,0.18,0.14,0.19,0.1,0.21,0.23,0.18,0.22,0.24,0.2
2024-11-03,日,13:00:00,月升滄海  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.26,月升滄海,0.26,0.23,0.28,0.28,0.24,0.22,0.34,0.12,0.25,0.21,0.27,0.22,0.24,0.2,0.23,0.23,0.23,0.35,0.39,0.3
2024-11-03,日,14:00:00,蠟筆小新  (第 10 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~14:30,0.12,蠟筆小新,0.12,0.09,0.12,0.13,0.12,0.1,0.12,0.09,0.09,0.1,0.08,0.09,0.08,0.11,0.17,0.16,0.19,0.16,0.17,0.14
2024-11-03,日,14:30:00,蠟筆小新  (第 11 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:30~15:00,0.11,蠟筆小新,0.11,0.1,0.11,0.12,0.1,0.07,0.07,0.07,0.11,0.12,0.11,0.11,0.12,0.1,0.15,0.13,0.17,0.12,0.15,0.1
2024-11-03,日,15:00:00,蠟筆小新  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~15:30,0.13,蠟筆小新,0.13,0.11,0.13,0.14,0.11,0.1,0.04,0.14,0.11,0.13,0.09,0.13,0.16,0.1,0.18,0.2,0.16,0.14,0.17,0.1
2024-11-03,日,15:30:00,蠟筆小新  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:30~16:00,0.14,蠟筆小新,0.14,0.13,0.14,0.16,0.13,0.13,0.07,0.18,0.09,0.11,0.06,0.17,0.19,0.15,0.23,0.24,0.21,0.14,0.18,0.1
2024-11-03,日,16:00:00,蠟筆小新大電影-宇宙人Pi力來襲!!  (第 2 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~18:00,0.15,蠟筆小新大電影-宇宙人Pi力來襲!!,0.15,0.17,0.17,0.16,0.14,0.14,0.1,0.17,0.13,0.17,0.1,0.23,0.26,0.21,0.16,0.15,0.17,0.11,0.15,0.07
2024-11-03,日,18:00:00,月升滄海  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~19:00,0.17,月升滄海,0.17,0.18,0.19,0.2,0.14,0.15,0.22,0.08,0.21,0.23,0.2,0.17,0.17,0.17,0.19,0.22,0.15,0.16,0.21,0.12
2024-11-03,日,19:00:00,月升滄海  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.26,月升滄海,0.26,0.28,0.27,0.3,0.22,0.23,0.33,0.16,0.37,0.33,0.41,0.23,0.24,0.22,0.27,0.37,0.15,0.28,0.34,0.22
2024-11-03,日,20:00:00,月升滄海  (第 14 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.27,月升滄海,0.27,0.31,0.28,0.29,0.25,0.33,0.32,0.34,0.4,0.31,0.49,0.19,0.19,0.19,0.27,0.34,0.18,0.31,0.35,0.27
2024-11-03,日,21:00:00,月升滄海  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.21,月升滄海,0.21,0.24,0.21,0.22,0.2,0.2,0.16,0.23,0.3,0.21,0.37,0.22,0.19,0.26,0.19,0.21,0.15,0.24,0.29,0.18
2024-11-03,日,22:00:00,月升滄海  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.18,月升滄海,0.18,0.18,0.19,0.19,0.17,0.18,0.12,0.22,0.16,0.12,0.2,0.21,0.25,0.18,0.18,0.18,0.17,0.2,0.23,0.17
2024-11-03,日,23:00:00,蠟筆小新  (第 12 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~23:30,0.03,蠟筆小新,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.05,0.03,0.07,0.03,0.04,0.03,0.02,0.01,0.04,0.04,0.04,0.05
2024-11-03,日,23:30:00,蠟筆小新  (第 13 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:30~24:00,0.03,蠟筆小新,0.03,0.04,0.03,0.04,0.03,0.0,0.0,0.0,0.05,0.08,0.03,0.06,0.06,0.06,0.01,0.02,0.0,0.03,0.03,0.04
2024-11-04,一,00:00:00,倚天屠龍記  (第 25 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.03,倚天屠龍記,0.03,0.03,0.03,0.03,0.02,0.04,0.0,0.07,0.04,0.03,0.04,0.02,0.01,0.03,0.04,0.05,0.02,0.01,0.02,0.01
2024-11-04,一,01:00:00,倚天屠龍記  (第 26 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.01,倚天屠龍記,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01
2024-11-04,一,02:00:00,地球的慶典  (第 18 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,地球的慶典,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2024-11-04,一,03:00:00,地球的慶典  (第 19 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,地球的慶典,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.03,0.0,0.01,0.01,0.0
2024-11-04,一,04:00:00,盛裝  (第 26 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,盛裝,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
2024-11-04,一,05:00:00,盛裝 首播 (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,盛裝,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.03,0.04,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01
2024-11-04,一,06:00:00,蠟筆小新  (第 432 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,蠟筆小新,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.01,0.01,0.01
2024-11-04,一,06:30:00,蠟筆小新  (第 433 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.02,蠟筆小新,0.02,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.04,0.0,0.04,0.02,0.05,0.01,0.02,0.0
2024-11-04,一,07:00:00,倚天屠龍記  (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.04,倚天屠龍記,0.04,0.02,0.04,0.05,0.03,0.01,0.02,0.0,0.01,0.0,0.01,0.06,0.09,0.01,0.07,0.06,0.08,0.04,0.04,0.03
2024-11-04,一,08:00:00,倚天屠龍記  (第 28 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.04,倚天屠龍記,0.04,0.03,0.04,0.05,0.04,0.01,0.0,0.01,0.03,0.03,0.03,0.05,0.07,0.04,0.06,0.05,0.07,0.05,0.07,0.03
2024-11-04,一,09:00:00,少年白馬醉春風  (第 35 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.07,少年白馬醉春風,0.07,0.05,0.07,0.08,0.06,0.03,0.03,0.03,0.04,0.04,0.06,0.08,0.09,0.08,0.06,0.03,0.08,0.1,0.14,0.05
2024-11-04,一,10:00:00,少年白馬醉春風  (第 36 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.08,少年白馬醉春風,0.08,0.07,0.08,0.07,0.09,0.03,0.01,0.04,0.09,0.07,0.1,0.11,0.09,0.13,0.06,0.04,0.08,0.09,0.09,0.1
2024-11-04,一,11:00:00,傳聞中的陳芊芊  (第 15 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.07,傳聞中的陳芊芊,0.07,0.08,0.07,0.08,0.07,0.04,0.0,0.07,0.11,0.1,0.12,0.1,0.12,0.07,0.04,0.03,0.06,0.08,0.1,0.07
2024-11-04,一,12:00:00,傳聞中的陳芊芊  (第 16 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.08,傳聞中的陳芊芊,0.08,0.09,0.08,0.09,0.06,0.09,0.05,0.12,0.09,0.11,0.07,0.09,0.09,0.09,0.05,0.07,0.03,0.08,0.1,0.06
2024-11-04,一,13:00:00,少年白馬醉春風  (第 35 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.08,少年白馬醉春風,0.08,0.09,0.08,0.09,0.07,0.07,0.1,0.05,0.13,0.17,0.08,0.07,0.06,0.09,0.04,0.05,0.02,0.11,0.11,0.1
2024-11-04,一,14:00:00,少年白馬醉春風  (第 36 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.07,少年白馬醉春風,0.07,0.08,0.07,0.07,0.07,0.08,0.13,0.03,0.09,0.13,0.06,0.07,0.04,0.1,0.06,0.05,0.07,0.09,0.08,0.09
2024-11-04,一,15:00:00,知否知否應是綠肥紅瘦  (第 57 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.11,知否知否應是綠肥紅瘦,0.11,0.11,0.11,0.12,0.09,0.08,0.16,0.01,0.1,0.16,0.05,0.15,0.17,0.13,0.09,0.08,0.11,0.1,0.13,0.06
2024-11-04,一,16:00:00,知否知否應是綠肥紅瘦  (第 58 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.11,知否知否應是綠肥紅瘦,0.11,0.11,0.12,0.12,0.1,0.07,0.11,0.04,0.14,0.13,0.14,0.12,0.12,0.11,0.08,0.06,0.1,0.13,0.17,0.11
2024-11-04,一,17:00:00,蠟筆小新  (第 434 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.1,蠟筆小新,0.1,0.13,0.1,0.1,0.09,0.14,0.19,0.09,0.13,0.16,0.1,0.13,0.09,0.17,0.08,0.08,0.08,0.09,0.1,0.08
2024-11-04,一,17:30:00,蠟筆小新  (第 435 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.15,蠟筆小新,0.15,0.17,0.15,0.15,0.15,0.16,0.19,0.13,0.18,0.2,0.17,0.18,0.12,0.25,0.12,0.14,0.09,0.17,0.18,0.17
2024-11-04,一,18:00:00,蠟筆小新  (第 436 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.19,蠟筆小新,0.19,0.21,0.19,0.19,0.19,0.23,0.19,0.25,0.26,0.28,0.25,0.15,0.13,0.17,0.17,0.18,0.16,0.22,0.23,0.21
2024-11-04,一,18:30:00,蠟筆小新  (第 491 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.22,蠟筆小新,0.22,0.24,0.22,0.22,0.23,0.29,0.24,0.33,0.27,0.21,0.32,0.16,0.17,0.15,0.22,0.26,0.16,0.26,0.24,0.27
2024-11-04,一,19:00:00,知否知否應是綠肥紅瘦  (第 59 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.26,知否知否應是綠肥紅瘦,0.26,0.24,0.26,0.3,0.22,0.27,0.26,0.28,0.29,0.23,0.34,0.16,0.22,0.11,0.3,0.35,0.24,0.33,0.41,0.26
2024-11-04,一,20:00:00,知否知否應是綠肥紅瘦  (第 60 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.29,知否知否應是綠肥紅瘦,0.29,0.26,0.3,0.33,0.26,0.24,0.17,0.3,0.33,0.24,0.42,0.2,0.23,0.17,0.35,0.41,0.28,0.38,0.46,0.31
2024-11-04,一,21:00:00,鬼滅之刃  (第 1 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~21:30,0.12,鬼滅之刃,0.12,0.14,0.12,0.13,0.11,0.18,0.04,0.29,0.11,0.08,0.13,0.13,0.16,0.09,0.13,0.12,0.13,0.14,0.19,0.08
2024-11-04,一,21:30:00,鬼滅之刃  (第 2 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:30~22:00,0.09,鬼滅之刃,0.09,0.11,0.09,0.09,0.1,0.14,0.02,0.24,0.11,0.07,0.14,0.07,0.06,0.09,0.1,0.11,0.1,0.11,0.14,0.08
2024-11-04,一,22:00:00,少年白馬醉春風 首播 (第 37 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.1,少年白馬醉春風,0.1,0.11,0.1,0.1,0.09,0.11,0.03,0.17,0.16,0.14,0.18,0.06,0.07,0.06,0.1,0.12,0.07,0.11,0.11,0.1
2024-11-04,一,23:00:00,少年白馬醉春風 首播 (第 38 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.08,少年白馬醉春風,0.08,0.1,0.08,0.08,0.08,0.11,0.05,0.16,0.14,0.1,0.17,0.06,0.07,0.05,0.08,0.1,0.05,0.08,0.09,0.08
2024-11-05,二,00:00:00,倚天屠龍記  (第 27 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,倚天屠龍記,0.02,0.03,0.03,0.03,0.02,0.04,0.04,0.03,0.05,0.04,0.05,0.01,0.01,0.01,0.03,0.05,0.01,0.02,0.02,0.03
2024-11-05,二,01:00:00,倚天屠龍記  (第 28 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.01,倚天屠龍記,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.02,0.01,0.0,0.0,0.0,0.02,0.01,0.02,0.01,0.01,0.01
2024-11-05,二,02:00:00,地球的慶典  (第 20 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.01,地球的慶典,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.01
2024-11-05,二,03:00:00,地球的慶典  (第 21 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,地球的慶典,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0
2024-11-05,二,04:00:00,盛裝 首播 (第 28 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,盛裝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-11-05,二,05:00:00,盛裝(完) 首播 (第 29 集)(普),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,盛裝,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.02,0.02,0.02,0.01
2024-11-05,二,06:00:00,鬼滅之刃  (第 1 集)(輔12),2024年11月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.02,鬼滅之刃,0.02,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.02,0.04,0.0,0.03,0.06,0.0,0.01,0.0,0.02,0.01,0.02,0.01
