Date,Weekday,Time,Program,Sheet
2024-11-18,一,18:30:00,蠟筆小新#531,1104-1201
2024-11-18,一,19:00:00,長樂曲#5,1104-1201
2024-11-18,一,20:00:00,長樂曲#6,1104-1201
2024-11-18,一,21:00:00,鬼滅之刃##21,1104-1201
2024-11-18,一,21:30:00,鬼滅之刃##22,1104-1201
2024-11-18,一,22:00:00,長樂曲#5,1104-1201
2024-11-18,一,23:00:00,長樂曲#6,1104-1201
2024-11-19,二,00:00:00,倚天屠龍記#47,1104-1201
2024-11-19,二,01:00:00,倚天屠龍記#48,1104-1201
2024-11-19,二,02:00:00,地球的慶典S4#40,1104-1201
2024-11-19,二,03:00:00,地球的慶典S4#41,1104-1201
2024-11-19,二,04:00:00,做自己的光#19,1104-1201
2024-11-19,二,05:00:00,做自己的光#20,1104-1201
2024-11-19,二,06:00:00,鬼滅之刃##21,1104-1201
2024-11-19,二,06:30:00,鬼滅之刃##22,1104-1201
2024-11-19,二,07:00:00,倚天屠龍記#49,1104-1201
2024-11-19,二,08:00:00,倚天屠龍記#50(完),1104-1201
2024-11-19,二,09:00:00,長樂曲#5,1104-1201
2024-11-19,二,10:00:00,長樂曲#6,1104-1201
2024-11-19,二,11:00:00,難尋#12,1104-1201
2024-11-19,二,12:00:00,難尋#13(完),1104-1201
2024-11-19,二,13:00:00,長樂曲#5,1104-1201
2024-11-19,二,14:00:00,長樂曲#6,1104-1201
2024-11-19,二,15:00:00,後宮甄嬛傳#5,1104-1201
2024-11-19,二,16:00:00,後宮甄嬛傳#6,1104-1201
2024-11-19,二,17:00:00,蠟筆小新#532,1104-1201
2024-11-19,二,17:30:00,蠟筆小新#533,1104-1201
2024-11-19,二,18:00:00,蠟筆小新#534,1104-1201
2024-11-19,二,18:30:00,蠟筆小新#535,1104-1201
2024-11-19,二,19:00:00,長樂曲#7,1104-1201
2024-11-19,二,20:00:00,長樂曲#8,1104-1201
2024-11-19,二,21:00:00,鬼滅之刃##23,1104-1201
2024-11-19,二,21:30:00,鬼滅之刃##24,1104-1201
2024-11-19,二,22:00:00,長樂曲#7,1104-1201
2024-11-19,二,23:00:00,長樂曲#8,1104-1201
2024-11-20,三,00:00:00,倚天屠龍記#49,1104-1201
2024-11-20,三,01:00:00,倚天屠龍記#50(完),1104-1201
2024-11-20,三,02:00:00,地球的慶典S4#42,1104-1201
2024-11-20,三,03:00:00,地球的慶典S4#43,1104-1201
2024-11-20,三,04:00:00,做自己的光#21,1104-1201
2024-11-20,三,05:00:00,做自己的光#22,1104-1201
2024-11-20,三,06:00:00,鬼滅之刃##23,1104-1201
2024-11-20,三,06:30:00,鬼滅之刃##24,1104-1201
2024-11-20,三,07:00:00,難尋#12,1104-1201
2024-11-20,三,08:00:00,難尋#13(完),1104-1201
2024-11-20,三,09:00:00,長樂曲#7,1104-1201
2024-11-20,三,10:00:00,長樂曲#8,1104-1201
2024-11-20,三,11:00:00,青雀成凰#1,1104-1201
2024-11-20,三,12:00:00,青雀成凰#2,1104-1201
2024-11-20,三,13:00:00,長樂曲#7,1104-1201
2024-11-20,三,14:00:00,長樂曲#8,1104-1201
2024-11-20,三,15:00:00,後宮甄嬛傳#7,1104-1201
2024-11-20,三,16:00:00,後宮甄嬛傳#8,1104-1201
2024-11-20,三,17:00:00,蠟筆小新#536,1104-1201
2024-11-20,三,17:30:00,蠟筆小新#537,1104-1201
2024-11-20,三,18:00:00,蠟筆小新#538,1104-1201
2024-11-20,三,18:30:00,蠟筆小新#539,1104-1201
2024-11-20,三,19:00:00,長樂曲#9,1104-1201
2024-11-20,三,20:00:00,長樂曲#10,1104-1201
2024-11-20,三,21:00:00,鬼滅之刃##25,1104-1201
2024-11-20,三,21:30:00,鬼滅之刃##26(完),1104-1201
2024-11-20,三,22:00:00,長樂曲#9,1104-1201
2024-11-20,三,23:00:00,長樂曲#10,1104-1201
2024-11-21,四,00:00:00,後宮甄嬛傳#7,1104-1201
2024-11-21,四,01:00:00,後宮甄嬛傳#8,1104-1201
2024-11-21,四,02:00:00,地球的慶典S4#44,1104-1201
2024-11-21,四,03:00:00,地球的慶典S4#45,1104-1201
2024-11-21,四,04:00:00,做自己的光#23,1104-1201
2024-11-21,四,05:00:00,做自己的光#24,1104-1201
2024-11-21,四,06:00:00,鬼滅之刃##25,1104-1201
2024-11-21,四,06:30:00,鬼滅之刃##26(完),1104-1201
2024-11-21,四,07:00:00,青雀成凰#1,1104-1201
2024-11-21,四,08:00:00,青雀成凰#2,1104-1201
2024-11-21,四,09:00:00,長樂曲#9,1104-1201
2024-11-21,四,10:00:00,長樂曲#10,1104-1201
2024-11-21,四,11:00:00,青雀成凰#3,1104-1201
2024-11-21,四,12:00:00,青雀成凰#4,1104-1201
2024-11-21,四,13:00:00,長樂曲#9,1104-1201
2024-11-21,四,14:00:00,長樂曲#10,1104-1201
2024-11-21,四,15:00:00,後宮甄嬛傳#9,1104-1201
2024-11-21,四,16:00:00,後宮甄嬛傳#10,1104-1201
2024-11-21,四,17:00:00,蠟筆小新#540,1104-1201
2024-11-21,四,17:30:00,蠟筆小新#541,1104-1201
2024-11-21,四,18:00:00,蠟筆小新#542,1104-1201
2024-11-21,四,18:30:00,蠟筆小新#543,1104-1201
2024-11-21,四,19:00:00,長樂曲#11,1104-1201
2024-11-21,四,20:00:00,長樂曲#12,1104-1201
2024-11-21,四,21:00:00,鬼滅之刃無限列車篇#1,1104-1201
2024-11-21,四,21:30:00,鬼滅之刃無限列車篇#2,1104-1201
2024-11-21,四,22:00:00,長樂曲#11,1104-1201
2024-11-21,四,23:00:00,長樂曲#12,1104-1201
2024-11-22,五,00:00:00,後宮甄嬛傳#9,1104-1201
2024-11-22,五,01:00:00,後宮甄嬛傳#10,1104-1201
2024-11-22,五,02:00:00,地球的慶典S4#46,1104-1201
2024-11-22,五,03:00:00,地球的慶典S4#47,1104-1201
2024-11-22,五,04:00:00,做自己的光#25,1104-1201
2024-11-22,五,05:00:00,做自己的光#26,1104-1201
2024-11-22,五,06:00:00,鬼滅之刃無限列車篇#1,1104-1201
2024-11-22,五,06:30:00,鬼滅之刃無限列車篇#2,1104-1201
2024-11-22,五,07:00:00,青雀成凰#3,1104-1201
2024-11-22,五,08:00:00,青雀成凰#4,1104-1201
2024-11-22,五,09:00:00,長樂曲#11,1104-1201
2024-11-22,五,10:00:00,長樂曲#12,1104-1201
2024-11-22,五,11:00:00,青雀成凰#5,1104-1201
2024-11-22,五,12:00:00,青雀成凰#6,1104-1201
2024-11-22,五,13:00:00,長樂曲#11,1104-1201
2024-11-22,五,14:00:00,長樂曲#12,1104-1201
2024-11-22,五,15:00:00,後宮甄嬛傳#11,1104-1201
2024-11-22,五,16:00:00,後宮甄嬛傳#12,1104-1201
2024-11-22,五,17:00:00,蠟筆小新#231,1104-1201
2024-11-22,五,17:30:00,蠟筆小新#232,1104-1201
2024-11-22,五,18:00:00,蠟筆小新#233,1104-1201
2024-11-22,五,18:30:00,蠟筆小新#234,1104-1201
2024-11-22,五,19:00:00,長樂曲#13,1104-1201
2024-11-22,五,20:00:00,長樂曲#14,1104-1201
2024-11-22,五,21:00:00,鬼滅之刃無限列車篇#3,1104-1201
2024-11-22,五,21:30:00,鬼滅之刃無限列車篇#4,1104-1201
2024-11-22,五,22:00:00,長樂曲#13,1104-1201
2024-11-22,五,23:00:00,長樂曲#14,1104-1201
2024-11-23,六,00:00:00,對你不止是喜歡#9,1104-1201
2024-11-23,六,01:00:00,對你不止是喜歡#10,1104-1201
2024-11-23,六,02:00:00,宮#6,1104-1201
2024-11-23,六,03:00:00,宮#7,1104-1201
2024-11-23,六,04:00:00,宮#8,1104-1201
2024-11-23,六,05:00:00,宮#9,1104-1201
2024-11-23,六,06:00:00,宮#10,1104-1201
2024-11-23,六,07:00:00,蠟筆小新#30,1104-1201
2024-11-23,六,07:30:00,蠟筆小新#31,1104-1201
2024-11-23,六,08:00:00,蠟筆小新#32,1104-1201
2024-11-23,六,08:30:00,蠟筆小新#33,1104-1201
2024-11-23,六,09:00:00,墨雨雲間#6,1104-1201
2024-11-23,六,10:00:00,墨雨雲間#7,1104-1201
2024-11-23,六,11:00:00,墨雨雲間#8,1104-1201
2024-11-23,六,12:00:00,墨雨雲間#9,1104-1201
2024-11-23,六,13:00:00,墨雨雲間#10,1104-1201
2024-11-23,六,14:00:00,蠟筆小新#30,1104-1201
2024-11-23,六,14:30:00,蠟筆小新#31,1104-1201
2024-11-23,六,15:00:00,蠟筆小新#32,1104-1201
2024-11-23,六,15:30:00,蠟筆小新#33,1104-1201
2024-11-23,六,16:00:00,哆啦A夢2016大電影:新大雄的日本誕生,1104-1201
2024-11-23,六,18:00:00,墨雨雲間#6,1104-1201
2024-11-23,六,19:00:00,墨雨雲間#7,1104-1201
2024-11-23,六,20:00:00,墨雨雲間#8,1104-1201
2024-11-23,六,21:00:00,墨雨雲間#9,1104-1201
2024-11-23,六,22:00:00,墨雨雲間#10,1104-1201
2024-11-23,六,23:00:00,兩不疑S1#9,1104-1201
2024-11-23,六,23:30:00,兩不疑S1#10,1104-1201
2024-11-24,日,00:00:00,對你不止是喜歡#11,1104-1201
2024-11-24,日,01:00:00,對你不止是喜歡#12,1104-1201
2024-11-24,日,02:00:00,宮#11,1104-1201
2024-11-24,日,03:00:00,宮#12,1104-1201
2024-11-24,日,04:00:00,宮#13,1104-1201
2024-11-24,日,05:00:00,宮#14,1104-1201
2024-11-24,日,06:00:00,宮#15,1104-1201
2024-11-24,日,07:00:00,蠟筆小新#231,1104-1201
2024-11-24,日,07:30:00,蠟筆小新#232,1104-1201
2024-11-24,日,08:00:00,蠟筆小新#233,1104-1201
2024-11-24,日,08:30:00,蠟筆小新#234,1104-1201
2024-11-24,日,09:00:00,墨雨雲間#11,1104-1201
2024-11-24,日,10:00:00,墨雨雲間#12,1104-1201
2024-11-24,日,11:00:00,墨雨雲間#13,1104-1201
2024-11-24,日,12:00:00,墨雨雲間#14,1104-1201
2024-11-24,日,13:00:00,墨雨雲間#15,1104-1201
2024-11-24,日,14:00:00,蠟筆小新#231,1104-1201
2024-11-24,日,14:30:00,蠟筆小新#232,1104-1201
2024-11-24,日,15:00:00,蠟筆小新#233,1104-1201
2024-11-24,日,15:30:00,蠟筆小新#234,1104-1201
2024-11-24,日,16:00:00,哆啦A夢2017大電影:大雄的南極冰天雪地大冒險,1104-1201
2024-11-24,日,18:00:00,墨雨雲間#11,1104-1201
2024-11-24,日,19:00:00,墨雨雲間#12,1104-1201
2024-11-24,日,20:00:00,墨雨雲間#13,1104-1201
2024-11-24,日,21:00:00,墨雨雲間#14,1104-1201
2024-11-24,日,22:00:00,墨雨雲間#15,1104-1201
2024-11-24,日,23:00:00,兩不疑S1#11,1104-1201
2024-11-24,日,23:30:00,兩不疑S1#12(完),1104-1201
2024-11-25,一,00:00:00,後宮甄嬛傳#11,1104-1201
2024-11-25,一,01:00:00,後宮甄嬛傳#12,1104-1201
2024-11-25,一,02:00:00,地球的慶典S4#48,1104-1201
2024-11-25,一,03:00:00,地球的慶典S4#49,1104-1201
2024-11-25,一,04:00:00,做自己的光#27,1104-1201
2024-11-25,一,05:00:00,做自己的光#28,1104-1201
2024-11-25,一,06:00:00,鬼滅之刃無限列車篇#3,1104-1201
2024-11-25,一,06:30:00,鬼滅之刃無限列車篇#4,1104-1201
2024-11-25,一,07:00:00,青雀成凰#4,1104-1201
2024-11-25,一,08:00:00,青雀成凰#5,1104-1201
2024-11-25,一,09:00:00,長樂曲#13,1104-1201
2024-11-25,一,10:00:00,長樂曲#14,1104-1201
2024-11-25,一,11:00:00,青雀成凰#6,1104-1201
2024-11-25,一,12:00:00,青雀成凰#7(完),1104-1201
2024-11-25,一,13:00:00,長樂曲#13,1104-1201
2024-11-25,一,14:00:00,長樂曲#14,1104-1201
2024-11-25,一,15:00:00,後宮甄嬛傳#13,1104-1201
2024-11-25,一,16:00:00,後宮甄嬛傳#14,1104-1201
2024-11-25,一,17:00:00,蠟筆小新#235,1104-1201
2024-11-25,一,17:30:00,蠟筆小新#236,1104-1201
2024-11-25,一,18:00:00,蠟筆小新#237,1104-1201
2024-11-25,一,18:30:00,蠟筆小新#238,1104-1201
2024-11-25,一,19:00:00,長樂曲#15,1104-1201
2024-11-25,一,20:00:00,長樂曲#16,1104-1201
2024-11-25,一,21:00:00,鬼滅之刃無限列車篇#4,1104-1201
2024-11-25,一,21:30:00,鬼滅之刃無限列車篇#5,1104-1201
2024-11-25,一,22:00:00,長樂曲#15,1104-1201
2024-11-25,一,23:00:00,長樂曲#16,1104-1201
2024-11-26,二,00:00:00,後宮甄嬛傳#13,1104-1201
2024-11-26,二,01:00:00,後宮甄嬛傳#14,1104-1201
2024-11-26,二,02:00:00,地球的慶典S4#50,1104-1201
2024-11-26,二,03:00:00,地球的慶典S4#51,1104-1201
2024-11-26,二,04:00:00,做自己的光#29,1104-1201
2024-11-26,二,05:00:00,做自己的光#30,1104-1201
2024-11-26,二,06:00:00,鬼滅之刃無限列車篇#4,1104-1201
2024-11-26,二,06:30:00,鬼滅之刃無限列車篇#5,1104-1201
2024-11-26,二,07:00:00,青雀成凰#6,1104-1201
2024-11-26,二,08:00:00,青雀成凰#7(完),1104-1201
2024-11-26,二,09:00:00,長樂曲#15,1104-1201
2024-11-26,二,10:00:00,長樂曲#16,1104-1201
2024-11-26,二,11:00:00,君心藏不住#1,1104-1201
2024-11-26,二,12:00:00,君心藏不住#2,1104-1201
2024-11-26,二,13:00:00,長樂曲#15,1104-1201
2024-11-26,二,14:00:00,長樂曲#16,1104-1201
2024-11-26,二,15:00:00,後宮甄嬛傳#15,1104-1201
2024-11-26,二,16:00:00,後宮甄嬛傳#16,1104-1201
2024-11-26,二,17:00:00,蠟筆小新#239,1104-1201
2024-11-26,二,17:30:00,蠟筆小新#240,1104-1201
2024-11-26,二,18:00:00,蠟筆小新#241,1104-1201
2024-11-26,二,18:30:00,蠟筆小新#242,1104-1201
2024-11-26,二,19:00:00,長樂曲#17,1104-1201
2024-11-26,二,20:00:00,長樂曲#18,1104-1201
2024-11-26,二,21:00:00,鬼滅之刃無限列車篇#6,1104-1201
2024-11-26,二,21:30:00,鬼滅之刃無限列車篇#7(完),1104-1201
2024-11-26,二,22:00:00,長樂曲#17,1104-1201
2024-11-26,二,23:00:00,長樂曲#18,1104-1201
2024-11-27,三,00:00:00,後宮甄嬛傳#15,1104-1201
2024-11-27,三,01:00:00,後宮甄嬛傳#16,1104-1201
2024-11-27,三,02:00:00,地球的慶典S4#52,1104-1201
2024-11-27,三,03:00:00,地球的慶典S4#53,1104-1201
2024-11-27,三,04:00:00,做自己的光#31,1104-1201
2024-11-27,三,05:00:00,做自己的光#32,1104-1201
2024-11-27,三,06:00:00,鬼滅之刃無限列車篇#6,1104-1201
2024-11-27,三,06:30:00,鬼滅之刃無限列車篇#7(完),1104-1201
2024-11-27,三,07:00:00,君心藏不住#1,1104-1201
2024-11-27,三,08:00:00,君心藏不住#2,1104-1201
2024-11-27,三,09:00:00,長樂曲#17,1104-1201
2024-11-27,三,10:00:00,長樂曲#18,1104-1201
2024-11-27,三,11:00:00,君心藏不住#3,1104-1201
2024-11-27,三,12:00:00,君心藏不住#4,1104-1201
2024-11-27,三,13:00:00,長樂曲#17,1104-1201
2024-11-27,三,14:00:00,長樂曲#18,1104-1201
2024-11-27,三,15:00:00,後宮甄嬛傳#17,1104-1201
2024-11-27,三,16:00:00,後宮甄嬛傳#18,1104-1201
2024-11-27,三,17:00:00,蠟筆小新#243,1104-1201
2024-11-27,三,17:30:00,蠟筆小新#244,1104-1201
2024-11-27,三,18:00:00,蠟筆小新#245,1104-1201
2024-11-27,三,18:30:00,蠟筆小新#246,1104-1201
2024-11-27,三,19:00:00,長樂曲#19,1104-1201
2024-11-27,三,20:00:00,長樂曲#20,1104-1201
2024-11-27,三,21:00:00,鬼滅之刃遊郭篇#1,1104-1201
2024-11-27,三,22:00:00,長樂曲#19,1104-1201
2024-11-27,三,23:00:00,長樂曲#20,1104-1201
2024-11-28,四,00:00:00,後宮甄嬛傳#17,1104-1201
2024-11-28,四,01:00:00,後宮甄嬛傳#18,1104-1201
2024-11-28,四,02:00:00,地球的慶典S4#54,1104-1201
2024-11-28,四,03:00:00,地球的慶典S4#55,1104-1201
2024-11-28,四,04:00:00,做自己的光#33,1104-1201
2024-11-28,四,05:00:00,做自己的光#34,1104-1201
2024-11-28,四,06:00:00,鬼滅之刃遊郭篇#1,1104-1201
2024-11-28,四,07:00:00,君心藏不住#3,1104-1201
2024-11-28,四,08:00:00,君心藏不住#4,1104-1201
2024-11-28,四,09:00:00,長樂曲#19,1104-1201
2024-11-28,四,10:00:00,長樂曲#20,1104-1201
2024-11-28,四,11:00:00,君心藏不住#5,1104-1201
2024-11-28,四,12:00:00,君心藏不住#6(完),1104-1201
2024-11-28,四,13:00:00,長樂曲#19,1104-1201
2024-11-28,四,14:00:00,長樂曲#20,1104-1201
2024-11-28,四,15:00:00,後宮甄嬛傳#19,1104-1201
2024-11-28,四,16:00:00,後宮甄嬛傳#20,1104-1201
2024-11-28,四,17:00:00,蠟筆小新#247,1104-1201
2024-11-28,四,17:30:00,蠟筆小新#248,1104-1201
2024-11-28,四,18:00:00,蠟筆小新#249,1104-1201
2024-11-28,四,18:30:00,蠟筆小新#250,1104-1201
2024-11-28,四,19:00:00,長樂曲#21,1104-1201
2024-11-28,四,20:00:00,長樂曲#22,1104-1201
2024-11-28,四,21:00:00,鬼滅之刃遊郭篇#2,1104-1201
2024-11-28,四,21:30:00,鬼滅之刃遊郭篇#3,1104-1201
2024-11-28,四,22:00:00,長樂曲#21,1104-1201
2024-11-28,四,23:00:00,長樂曲#22,1104-1201
2024-11-29,五,00:00:00,後宮甄嬛傳#19,1104-1201
2024-11-29,五,01:00:00,後宮甄嬛傳#20,1104-1201
2024-11-29,五,02:00:00,地球的慶典S4#56,1104-1201
2024-11-29,五,03:00:00,地球的慶典S5#57,1104-1201
2024-11-29,五,04:00:00,做自己的光#35,1104-1201
2024-11-29,五,05:00:00,做自己的光#36,1104-1201
2024-11-29,五,06:00:00,鬼滅之刃遊郭篇#2,1104-1201
2024-11-29,五,06:30:00,鬼滅之刃遊郭篇#3,1104-1201
2024-11-29,五,07:00:00,君心藏不住#5,1104-1201
2024-11-29,五,08:00:00,君心藏不住#6(完),1104-1201
2024-11-29,五,09:00:00,長樂曲#21,1104-1201
2024-11-29,五,10:00:00,長樂曲#22,1104-1201
2024-11-29,五,11:00:00,皎月流火#1,1104-1201
2024-11-29,五,12:00:00,皎月流火#2,1104-1201
2024-11-29,五,13:00:00,長樂曲#21,1104-1201
2024-11-29,五,14:00:00,長樂曲#22,1104-1201
2024-11-29,五,15:00:00,後宮甄嬛傳#21,1104-1201
2024-11-29,五,16:00:00,後宮甄嬛傳#22,1104-1201
2024-11-29,五,17:00:00,蠟筆小新#251,1104-1201
2024-11-29,五,17:30:00,蠟筆小新#252,1104-1201
2024-11-29,五,18:00:00,蠟筆小新#253,1104-1201
2024-11-29,五,18:30:00,蠟筆小新#254,1104-1201
2024-11-29,五,19:00:00,長樂曲#23,1104-1201
2024-11-29,五,20:00:00,長樂曲#24,1104-1201
2024-11-29,五,21:00:00,鬼滅之刃遊郭篇#4,1104-1201
2024-11-29,五,21:30:00,鬼滅之刃遊郭篇#5,1104-1201
2024-11-29,五,22:00:00,長樂曲#23,1104-1201
2024-11-29,五,23:00:00,長樂曲#24,1104-1201
2024-11-30,六,00:00:00,對你不止是喜歡#13,1104-1201
2024-11-30,六,01:00:00,對你不止是喜歡#14,1104-1201
2024-11-30,六,02:00:00,宮#16,1104-1201
2024-11-30,六,03:00:00,宮#17,1104-1201
2024-11-30,六,04:00:00,宮#18,1104-1201
2024-11-30,六,05:00:00,宮#19,1104-1201
2024-11-30,六,06:00:00,宮#20,1104-1201
2024-11-30,六,07:00:00,蠟筆小新#235,1104-1201
2024-11-30,六,07:30:00,蠟筆小新#236,1104-1201
2024-11-30,六,08:00:00,蠟筆小新#237,1104-1201
2024-11-30,六,08:30:00,蠟筆小新#238,1104-1201
2024-11-30,六,09:00:00,墨雨雲間#16,1104-1201
2024-11-30,六,10:00:00,墨雨雲間#17,1104-1201
2024-11-30,六,11:00:00,墨雨雲間#18,1104-1201
2024-11-30,六,12:00:00,墨雨雲間#19,1104-1201
2024-11-30,六,13:00:00,墨雨雲間#20,1104-1201
2024-11-30,六,14:00:00,蠟筆小新#235,1104-1201
2024-11-30,六,14:30:00,蠟筆小新#236,1104-1201
2024-11-30,六,15:00:00,蠟筆小新#237,1104-1201
2024-11-30,六,15:30:00,蠟筆小新#238,1104-1201
2024-11-30,六,16:00:00,蠟筆小新大電影-猛烈！大人帝國的反擊,1104-1201
2024-11-30,六,18:00:00,墨雨雲間#16,1104-1201
2024-11-30,六,19:00:00,墨雨雲間#17,1104-1201
2024-11-30,六,20:00:00,墨雨雲間#18,1104-1201
2024-11-30,六,21:00:00,墨雨雲間#19,1104-1201
2024-11-30,六,22:00:00,墨雨雲間#20,1104-1201
2024-11-30,六,23:00:00,萌妻食神S1#1,1104-1201
2024-11-30,六,23:30:00,萌妻食神S1#2,1104-1201
2024-12-01,日,00:00:00,對你不止是喜歡#15,1104-1201
2024-12-01,日,01:00:00,對你不止是喜歡#16,1104-1201
2024-12-01,日,02:00:00,宮#21,1104-1201
2024-12-01,日,03:00:00,宮#22,1104-1201
2024-12-01,日,04:00:00,宮#23,1104-1201
2024-12-01,日,05:00:00,宮#24,1104-1201
2024-12-01,日,06:00:00,宮#25,1104-1201
2024-12-01,日,07:00:00,蠟筆小新#239,1104-1201
2024-12-01,日,07:30:00,蠟筆小新#240,1104-1201
2024-12-01,日,08:00:00,蠟筆小新#241,1104-1201
2024-12-01,日,08:30:00,蠟筆小新#242,1104-1201
2024-12-01,日,09:00:00,墨雨雲間#21,1104-1201
2024-12-01,日,10:00:00,墨雨雲間#22,1104-1201
2024-12-01,日,11:00:00,墨雨雲間#23,1104-1201
2024-12-01,日,12:00:00,墨雨雲間#24,1104-1201
2024-12-01,日,13:00:00,墨雨雲間#25,1104-1201
2024-12-01,日,14:00:00,蠟筆小新#239,1104-1201
2024-12-01,日,14:30:00,蠟筆小新#240,1104-1201
2024-12-01,日,15:00:00,蠟筆小新#241,1104-1201
2024-12-01,日,15:30:00,蠟筆小新#242,1104-1201
2024-12-01,日,16:00:00,蠟筆小新大電影-壯烈！戰國大會戰,1104-1201
2024-12-01,日,18:00:00,墨雨雲間#21,1104-1201
2024-12-01,日,19:00:00,墨雨雲間#22,1104-1201
2024-12-01,日,20:00:00,墨雨雲間#23,1104-1201
2024-12-01,日,21:00:00,墨雨雲間#24,1104-1201
2024-12-01,日,22:00:00,墨雨雲間#25,1104-1201
2024-12-01,日,23:00:00,萌妻食神S1#3,1104-1201
2024-12-01,日,23:30:00,萌妻食神S1#4,1104-1201
2024-12-02,一,00:00:00,後宮甄嬛傳#21,1202-1130105
2024-12-02,一,01:00:00,後宮甄嬛傳#22,1202-1130105
2024-12-02,一,02:00:00,地球的慶典S5#58,1202-1130105
2024-12-02,一,03:00:00,地球的慶典S5#59,1202-1130105
2024-12-02,一,04:00:00,做自己的光#37,1202-1130105
2024-12-02,一,05:00:00,做自己的光#38,1202-1130105
2024-12-02,一,06:00:00,鬼滅之刃遊郭篇#3,1202-1130105
2024-12-02,一,06:30:00,鬼滅之刃遊郭篇#4,1202-1130105
2024-12-02,一,07:00:00,皎月流火#1,1202-1130105
2024-12-02,一,08:00:00,皎月流火#2,1202-1130105
2024-12-02,一,09:00:00,長樂曲#23,1202-1130105
2024-12-02,一,10:00:00,長樂曲#24,1202-1130105
2024-12-02,一,11:00:00,皎月流火#3,1202-1130105
2024-12-02,一,12:00:00,皎月流火#4,1202-1130105
2024-12-02,一,13:00:00,長樂曲#23,1202-1130105
2024-12-02,一,14:00:00,長樂曲#24,1202-1130105
2024-12-02,一,15:00:00,後宮甄嬛傳#23,1202-1130105
2024-12-02,一,16:00:00,後宮甄嬛傳#24,1202-1130105
2024-12-02,一,17:00:00,蠟筆小新#255,1202-1130105
2024-12-02,一,17:30:00,蠟筆小新#256,1202-1130105
2024-12-02,一,18:00:00,蠟筆小新#257,1202-1130105
2024-12-02,一,18:30:00,蠟筆小新#258,1202-1130105
2024-12-02,一,19:00:00,長樂曲#25,1202-1130105
2024-12-02,一,20:00:00,長樂曲#26,1202-1130105
2024-12-02,一,21:00:00,鬼滅之刃遊郭篇#5,1202-1130105
2024-12-02,一,21:30:00,鬼滅之刃遊郭篇#6,1202-1130105
2024-12-02,一,22:00:00,長樂曲#25,1202-1130105
2024-12-02,一,23:00:00,長樂曲#26,1202-1130105
2024-12-03,二,00:00:00,後宮甄嬛傳#23,1202-1130105
2024-12-03,二,01:00:00,後宮甄嬛傳#24,1202-1130105
2024-12-03,二,02:00:00,地球的慶典S5#60,1202-1130105
2024-12-03,二,03:00:00,地球的慶典S5#61,1202-1130105
2024-12-03,二,04:00:00,做自己的光#39,1202-1130105
2024-12-03,二,05:00:00,做自己的光#40(完),1202-1130105
2024-12-03,二,06:00:00,鬼滅之刃遊郭篇#5,1202-1130105
2024-12-03,二,06:30:00,鬼滅之刃遊郭篇#6,1202-1130105
2024-12-03,二,07:00:00,皎月流火#3,1202-1130105
2024-12-03,二,08:00:00,皎月流火#4,1202-1130105
2024-12-03,二,09:00:00,長樂曲#25,1202-1130105
2024-12-03,二,10:00:00,長樂曲#26,1202-1130105
2024-12-03,二,11:00:00,皎月流火#5,1202-1130105
2024-12-03,二,12:00:00,皎月流火#6(完),1202-1130105
2024-12-03,二,13:00:00,長樂曲#25,1202-1130105
2024-12-03,二,14:00:00,長樂曲#26,1202-1130105
2024-12-03,二,15:00:00,後宮甄嬛傳#25,1202-1130105
2024-12-03,二,16:00:00,後宮甄嬛傳#26,1202-1130105
2024-12-03,二,17:00:00,蠟筆小新#259,1202-1130105
2024-12-03,二,17:30:00,蠟筆小新#260,1202-1130105
2024-12-03,二,18:00:00,蠟筆小新#261,1202-1130105
2024-12-03,二,18:30:00,蠟筆小新#262,1202-1130105
2024-12-03,二,19:00:00,長樂曲#27,1202-1130105
2024-12-03,二,20:00:00,長樂曲#28,1202-1130105
2024-12-03,二,21:00:00,鬼滅之刃遊郭篇#7,1202-1130105
2024-12-03,二,21:30:00,鬼滅之刃遊郭篇#8,1202-1130105
2024-12-03,二,22:00:00,長樂曲#27,1202-1130105
2024-12-03,二,23:00:00,長樂曲#28,1202-1130105
2024-12-04,三,00:00:00,後宮甄嬛傳#25,1202-1130105
2024-12-04,三,01:00:00,後宮甄嬛傳#26,1202-1130105
2024-12-04,三,02:00:00,地球的慶典S5#62,1202-1130105
2024-12-04,三,03:00:00,地球的慶典S5#63,1202-1130105
2024-12-04,三,04:00:00,心想事成#1,1202-1130105
2024-12-04,三,05:00:00,心想事成#2,1202-1130105
2024-12-04,三,06:00:00,鬼滅之刃遊郭篇#7,1202-1130105
2024-12-04,三,06:30:00,鬼滅之刃遊郭篇#8,1202-1130105
2024-12-04,三,07:00:00,皎月流火#5,1202-1130105
2024-12-04,三,08:00:00,皎月流火#6(完),1202-1130105
2024-12-04,三,09:00:00,長樂曲#27,1202-1130105
2024-12-04,三,10:00:00,長樂曲#28,1202-1130105
2024-12-04,三,11:00:00,婉婉如夢霄#1,1202-1130105
2024-12-04,三,12:00:00,婉婉如夢霄#2,1202-1130105
2024-12-04,三,13:00:00,長樂曲#27,1202-1130105
2024-12-04,三,14:00:00,長樂曲#28,1202-1130105
2024-12-04,三,15:00:00,後宮甄嬛傳#27,1202-1130105
2024-12-04,三,16:00:00,後宮甄嬛傳#28,1202-1130105
2024-12-04,三,17:00:00,蠟筆小新#263,1202-1130105
